x,y,z,tonnage,grade,economic_value
1,3,6,1000,0.2685,-6572.62
1,3,7,1000,0.2684,-6582.37
1,3,8,1000,0.2524,-7378.53
1,3,9,1000,0.2498,-7511.29
1,3,10,1000,0.2628,-6859.92
1,3,11,1000,0.2978,-5112.49
1,3,12,1000,0.3071,-4644.93
1,3,13,1000,0.287,-5652.26
1,3,14,1000,0.2807,-5964.88
1,3,15,1000,0.2993,-5036.62
1,3,16,1000,0.3011,-4945.79
1,3,17,1000,0.3011,-4943.12
1,3,18,1000,0.2874,-5631.22
1,3,19,1000,0.2632,-6840.06
1,3,20,1000,0.2332,-8338.17
1,3,21,1000,0.2032,-9841.82
1,3,22,1000,0.1821,-10895.24
1,3,23,1000,0.1723,-11382.72
1,3,24,1000,0.1661,-11694.38
1,4,0,1000,0.1495,-12524.58
1,4,1,1000,0.1735,-11326.57
1,4,2,1000,0.1832,-10842.48
1,4,3,1000,0.1967,-10165.82
1,4,4,1000,0.2305,-8476.43
1,4,5,1000,0.2843,-5785.31
1,4,6,1000,0.3096,-4520.59
1,4,7,1000,0.3107,-4463.97
1,4,8,1000,0.3002,-4989.66
1,4,9,1000,0.3012,-4938.57
1,4,10,1000,0.3123,-4385.13
1,4,11,1000,0.3423,-2885.32
1,4,12,1000,0.3533,-2334.7
1,4,13,1000,0.3358,-3209.37
1,4,14,1000,0.3104,-4482.0
1,4,15,1000,0.3058,-4707.84
1,4,16,1000,0.3068,-4661.74
1,4,17,1000,0.3145,-4273.74
1,4,18,1000,0.3056,-4719.84
1,4,19,1000,0.2783,-6083.31
1,4,20,1000,0.2433,-7835.04
1,4,21,1000,0.2079,-9606.8
1,4,22,1000,0.1836,-10819.94
1,4,23,1000,0.1742,-11290.14
1,4,24,1000,0.1748,-11262.08
1,5,0,1000,0.1658,-11711.15
1,5,1,1000,0.1961,-10197.13
1,5,2,1000,0.2166,-9168.87
1,5,3,1000,0.2245,-8776.93
1,5,4,1000,0.2453,-7734.69
1,5,5,1000,0.2936,-5320.36
1,5,6,1000,0.3173,-4136.54
1,5,7,1000,0.3157,-4213.82
1,5,8,1000,0.3261,-3696.0
1,5,9,1000,0.3373,-3137.12
1,5,10,1000,0.3309,-3453.16
1,5,11,1000,0.328,-3599.48
1,5,12,1000,0.3456,-2722.11
1,5,13,1000,0.3537,-2312.55
1,5,14,1000,0.3342,-3287.56
1,5,15,1000,0.3172,-4140.53
1,5,16,1000,0.3226,-3869.68
1,5,17,1000,0.3451,-2745.58
1,5,18,1000,0.3379,-3104.12
1,5,19,1000,0.3007,-4966.3
1,5,20,1000,0.2641,-6793.3
1,5,21,1000,0.2318,-8409.5
1,5,22,1000,0.2008,-9962.41
1,5,23,1000,0.1753,-11236.14
1,5,24,1000,0.1714,-11427.66
1,6,0,1000,0.1918,-10407.99
1,6,1,1000,0.2266,-8670.59
1,6,2,1000,0.2502,-7488.88
1,6,3,1000,0.2525,-7377.03
1,6,4,1000,0.2639,-6803.63
1,6,5,1000,0.3019,-4905.73
1,6,6,1000,0.3198,-4010.04
1,6,7,1000,0.3166,-4171.22
1,6,8,1000,0.3452,-2742.41
1,6,9,1000,0.3666,-1669.12
1,6,10,1000,0.3487,-2564.24
1,6,11,1000,0.3254,-3730.06
1,6,12,1000,0.3499,-2507.08
1,6,13,1000,0.377,-1150.83
1,6,14,1000,0.3745,-1276.06
1,6,15,1000,0.3626,-1867.73
1,6,16,1000,0.3716,-1419.44
1,6,17,1000,0.3983,-83.72
1,6,18,1000,0.3843,-783.68
1,6,19,1000,0.3371,-3147.47
1,6,20,1000,0.2965,-5174.02
1,6,21,1000,0.263,-6851.09
1,6,22,1000,0.2253,-8734.05
1,6,23,1000,0.1884,-10578.52
1,6,24,1000,0.1822,-10892.24
1,7,0,1000,0.211,-9447.82
1,7,1,1000,0.2456,-7718.78
1,7,2,1000,0.2639,-6803.69
1,7,3,1000,0.2635,-6824.32
1,7,4,1000,0.2747,-6262.85
1,7,5,1000,0.3131,-4347.48
1,7,6,1000,0.3353,-3234.55
1,7,7,1000,0.3383,-3087.26
1,7,8,1000,0.3768,-1159.91
1,7,9,1000,0.4033,165.08
1,7,10,1000,0.386,-697.7
1,7,11,1000,0.3625,-1873.18
1,7,12,1000,0.3869,-654.19
1,7,13,1000,0.4145,722.89
1,7,14,1000,0.4224,1120.24
1,7,15,1000,0.4209,1043.14
1,7,16,1000,0.4278,1387.76
1,7,17,1000,0.4464,2320.61
1,7,18,1000,0.4238,1189.61
1,7,19,1000,0.3727,-1365.72
1,7,20,1000,0.3285,-3575.08
1,7,21,1000,0.2895,-5522.56
1,7,22,1000,0.2474,-7632.08
1,7,23,1000,0.2083,-9584.56
1,7,24,1000,0.2028,-9858.31
1,8,0,1000,0.2288,-8560.1
1,8,1,1000,0.2572,-7138.14
1,8,2,1000,0.2689,-6553.95
1,8,3,1000,0.2688,-6558.62
1,8,4,1000,0.2722,-6390.4
1,8,5,1000,0.2879,-5606.17
1,8,6,1000,0.3203,-3985.61
1,8,7,1000,0.3521,-2392.83
1,8,8,1000,0.4012,59.74
1,8,9,1000,0.4187,933.2
1,8,10,1000,0.4064,321.33
1,8,11,1000,0.382,-901.81
1,8,12,1000,0.3874,-627.68
1,8,13,1000,0.4029,145.02
1,8,14,1000,0.4496,2480.26
1,8,15,1000,0.4908,4538.4
1,8,16,1000,0.4862,4308.88
1,8,17,1000,0.4688,3438.31
1,8,18,1000,0.4272,1362.34
1,8,19,1000,0.3834,-829.16
1,8,20,1000,0.3589,-2053.67
1,8,21,1000,0.3354,-3230.25
1,8,22,1000,0.2902,-5492.45
1,8,23,1000,0.2378,-8111.29
1,8,24,1000,0.2112,-9439.86
1,9,0,1000,0.2243,-8782.76
1,9,1,1000,0.2486,-7571.53
1,9,2,1000,0.262,-6902.31
1,9,3,1000,0.2653,-6733.24
1,9,4,1000,0.2656,-6718.35
1,9,5,1000,0.28,-5998.13
1,9,6,1000,0.3323,-3385.26
1,9,7,1000,0.3879,-602.85
1,9,8,1000,0.4389,1945.78
1,9,9,1000,0.4438,2191.0
1,9,10,1000,0.4363,1814.37
1,9,11,1000,0.4151,752.82
1,9,12,1000,0.4089,443.29
1,9,13,1000,0.4125,626.74
1,9,14,1000,0.46,2998.06
1,9,15,1000,0.5029,5145.64
1,9,16,1000,0.4866,4332.04
1,9,17,1000,0.439,1951.07
1,9,18,1000,0.3807,-964.39
1,9,19,1000,0.3453,-2733.51
1,9,20,1000,0.343,-2847.77
1,9,21,1000,0.3397,-3012.56
1,9,22,1000,0.2959,-5205.19
1,9,23,1000,0.2403,-7982.74
1,9,24,1000,0.2089,-9557.09
1,10,0,1000,0.215,-9249.42
1,10,1,1000,0.2392,-8038.13
1,10,2,1000,0.2562,-7190.06
1,10,3,1000,0.261,-6950.2
1,10,4,1000,0.2662,-6688.5
1,10,5,1000,0.3064,-4677.6
1,10,6,1000,0.3776,-1118.38
1,10,7,1000,0.4358,1788.75
1,10,8,1000,0.4814,4067.56
1,10,9,1000,0.4821,4106.78
1,10,10,1000,0.4771,3852.86
1,10,11,1000,0.4642,3210.46
1,10,12,1000,0.4641,3206.11
1,10,13,1000,0.4645,3225.46
1,10,14,1000,0.4777,3882.93
1,10,15,1000,0.4848,4241.37
1,10,16,1000,0.4647,3234.04
1,10,17,1000,0.4132,658.97
1,10,18,1000,0.3496,-2518.79
1,10,19,1000,0.3145,-4277.36
1,10,20,1000,0.3146,-4270.38
1,10,21,1000,0.3147,-4263.89
1,10,22,1000,0.2733,-6335.02
1,10,23,1000,0.2268,-8660.61
1,10,24,1000,0.2109,-9455.33
1,11,0,1000,0.2176,-9121.92
1,11,1,1000,0.24,-8002.02
1,11,2,1000,0.2592,-7037.74
1,11,3,1000,0.2649,-6755.0
1,11,4,1000,0.2782,-6089.76
1,11,5,1000,0.3539,-2303.29
1,11,6,1000,0.4383,1912.7
1,11,7,1000,0.4797,3984.21
1,11,8,1000,0.493,4651.9
1,11,9,1000,0.4837,4187.23
1,11,10,1000,0.4859,4295.86
1,11,11,1000,0.4956,4781.57
1,11,12,1000,0.5066,5328.19
1,11,13,1000,0.4988,4938.21
1,11,14,1000,0.4756,3780.87
1,11,15,1000,0.4547,2733.36
1,11,16,1000,0.438,1897.56
1,11,17,1000,0.4115,576.34
1,11,18,1000,0.3679,-1603.0
1,11,19,1000,0.3283,-3585.26
1,11,20,1000,0.3122,-4392.3
1,11,21,1000,0.3026,-4867.98
1,11,22,1000,0.2666,-6670.21
1,11,23,1000,0.2226,-8868.58
1,11,24,1000,0.2017,-9913.55
1,12,0,1000,0.2247,-8766.41
1,12,1,1000,0.2455,-7722.64
1,12,2,1000,0.2663,-6683.08
1,12,3,1000,0.2728,-6361.88
1,12,4,1000,0.2878,-5611.54
1,12,5,1000,0.3687,-1565.83
1,12,6,1000,0.4451,2257.35
1,12,7,1000,0.4704,3518.92
1,12,8,1000,0.4719,3595.08
1,12,9,1000,0.4681,3403.36
1,12,10,1000,0.4761,3805.48
1,12,11,1000,0.4984,4921.15
1,12,12,1000,0.512,5597.68
1,12,13,1000,0.4982,4911.59
1,12,14,1000,0.4711,3552.83
1,12,15,1000,0.4558,2787.75
1,12,16,1000,0.4449,2247.15
1,12,17,1000,0.4421,2106.13
1,12,18,1000,0.4176,880.9
1,12,19,1000,0.3721,-1395.85
1,12,20,1000,0.339,-3051.82
1,12,21,1000,0.3189,-4054.97
1,12,22,1000,0.2857,-5716.85
1,12,23,1000,0.2357,-8213.3
1,12,24,1000,0.1964,-10179.42
1,13,0,1000,0.2181,-9095.46
1,13,1,1000,0.2389,-8056.07
1,13,2,1000,0.2607,-6966.79
1,13,3,1000,0.2686,-6571.6
1,13,4,1000,0.2829,-5855.0
1,13,5,1000,0.3545,-2273.14
1,13,6,1000,0.4223,1114.03
1,13,7,1000,0.4479,2395.24
1,13,8,1000,0.4673,3363.79
1,13,9,1000,0.4783,3914.76
1,13,10,1000,0.4868,4338.33
1,13,11,1000,0.5074,5371.19
1,13,12,1000,0.519,5947.98
1,13,13,1000,0.5045,5223.16
1,13,14,1000,0.4786,3929.83
1,13,15,1000,0.4652,3260.95
1,13,16,1000,0.454,2699.75
1,13,17,1000,0.4469,2344.35
1,13,18,1000,0.4177,886.76
1,13,19,1000,0.3719,-1406.86
1,13,20,1000,0.3386,-3068.88
1,13,21,1000,0.3188,-4059.92
1,13,22,1000,0.2865,-5672.71
1,13,23,1000,0.2386,-8072.27
1,13,24,1000,0.2011,-9945.88
1,14,0,1000,0.2193,-9037.45
1,14,1,1000,0.2408,-7959.52
1,14,2,1000,0.2485,-7577.02
1,14,3,1000,0.2647,-6762.88
1,14,4,1000,0.2991,-5046.6
1,14,5,1000,0.3564,-2181.31
1,14,6,1000,0.3995,-27.38
1,14,7,1000,0.4298,1491.33
1,14,8,1000,0.4809,4046.14
1,14,9,1000,0.5078,5390.95
1,14,10,1000,0.509,5449.41
1,14,11,1000,0.5344,6722.14
1,14,12,1000,0.5548,7737.55
1,14,13,1000,0.5369,6844.64
1,14,14,1000,0.5088,5438.28
1,14,15,1000,0.491,4548.17
1,14,16,1000,0.4713,3567.09
1,14,17,1000,0.4414,2072.29
1,14,18,1000,0.4026,128.54
1,14,19,1000,0.3671,-1644.56
1,14,20,1000,0.3338,-3312.13
1,14,21,1000,0.3061,-4693.96
1,14,22,1000,0.2793,-6035.01
1,14,23,1000,0.2472,-7641.96
1,14,24,1000,0.2224,-8878.71
1,15,0,1000,0.2309,-8454.15
1,15,1,1000,0.2532,-7341.44
1,15,2,1000,0.2424,-7879.49
1,15,3,1000,0.2663,-6683.8
1,15,4,1000,0.3215,-3924.08
1,15,5,1000,0.3589,-2056.31
1,15,6,1000,0.3724,-1380.99
1,15,7,1000,0.4045,226.12
1,15,8,1000,0.4713,3566.32
1,15,9,1000,0.5004,5022.31
1,15,10,1000,0.492,4602.23
1,15,11,1000,0.5235,6174.04
1,15,12,1000,0.5544,7720.44
1,15,13,1000,0.533,6651.3
1,15,14,1000,0.4993,4966.71
1,15,15,1000,0.4737,3687.42
1,15,16,1000,0.4473,2365.7
1,15,17,1000,0.4152,759.77
1,15,18,1000,0.3932,-340.59
1,15,19,1000,0.373,-1348.53
1,15,20,1000,0.3449,-2753.04
1,15,21,1000,0.3172,-4137.57
1,15,22,1000,0.2963,-5187.09
1,15,23,1000,0.2685,-6572.94
1,15,24,1000,0.2356,-8218.2
1,16,0,1000,0.2306,-8472.01
1,16,1,1000,0.2522,-7389.21
1,16,2,1000,0.2388,-8059.36
1,16,3,1000,0.2626,-6870.56
1,16,4,1000,0.3157,-4214.1
1,16,5,1000,0.3369,-3157.11
1,16,6,1000,0.3376,-3121.12
1,16,7,1000,0.3669,-1652.87
1,16,8,1000,0.4308,1538.76
1,16,9,1000,0.4569,2844.03
1,16,10,1000,0.4462,2310.68
1,16,11,1000,0.4751,3756.95
1,16,12,1000,0.5054,5272.14
1,16,13,1000,0.4851,4253.87
1,16,14,1000,0.4492,2457.84
1,16,15,1000,0.42,998.47
1,16,16,1000,0.3953,-236.01
1,16,17,1000,0.3825,-874.44
1,16,18,1000,0.3861,-696.21
1,16,19,1000,0.372,-1400.29
1,16,20,1000,0.3522,-2389.54
1,16,21,1000,0.3357,-3214.2
1,16,22,1000,0.3164,-4178.21
1,16,23,1000,0.2787,-6064.36
1,16,24,1000,0.2268,-8662.31
1,17,0,1000,0.2142,-9291.07
1,17,1,1000,0.2363,-8185.0
1,17,2,1000,0.2325,-8374.05
1,17,3,1000,0.2617,-6916.52
1,17,4,1000,0.3102,-4487.62
1,17,5,1000,0.3157,-4213.18
1,17,6,1000,0.3099,-4507.43
1,17,7,1000,0.3391,-3045.52
1,17,8,1000,0.3869,-656.31
1,17,9,1000,0.3991,-46.61
1,17,10,1000,0.386,-700.5
1,17,11,1000,0.4032,160.88
1,17,12,1000,0.4434,2170.89
1,17,13,1000,0.4475,2373.65
1,17,14,1000,0.416,801.47
1,17,15,1000,0.3646,-1769.32
1,17,16,1000,0.336,-3198.4
1,17,17,1000,0.3383,-3085.67
1,17,18,1000,0.3632,-1840.92
1,17,19,1000,0.3543,-2283.6
1,17,20,1000,0.3373,-3133.56
1,17,21,1000,0.3218,-3909.81
1,17,22,1000,0.3016,-4917.83
1,17,23,1000,0.2655,-6726.06
1,17,24,1000,0.2233,-8837.27
1,18,0,1000,0.1906,-10470.88
1,18,1,1000,0.2129,-9353.89
1,18,2,1000,0.2205,-8975.38
1,18,3,1000,0.2558,-7207.62
1,18,4,1000,0.3013,-4933.63
1,18,5,1000,0.2997,-5015.43
1,18,6,1000,0.2943,-5286.54
1,18,7,1000,0.3276,-3622.17
1,18,8,1000,0.3721,-1393.07
1,18,9,1000,0.3806,-968.91
1,18,10,1000,0.3667,-1663.41
1,18,11,1000,0.3684,-1582.44
1,18,12,1000,0.4192,959.56
1,18,13,1000,0.4535,2677.38
1,18,14,1000,0.4317,1583.05
1,18,15,1000,0.3564,-2179.99
1,18,16,1000,0.3203,-3986.85
1,18,17,1000,0.3148,-4262.47
1,18,18,1000,0.3336,-3319.13
1,18,19,1000,0.326,-3701.01
1,18,20,1000,0.3042,-4789.39
1,18,21,1000,0.2772,-6140.15
1,18,22,1000,0.2551,-7246.18
1,18,23,1000,0.2295,-8525.64
1,18,24,1000,0.2137,-9315.9
1,19,0,1000,0.1797,-11017.42
1,19,1,1000,0.2002,-9988.62
1,19,2,1000,0.2069,-9653.75
1,19,3,1000,0.2399,-8007.22
1,19,4,1000,0.2813,-5933.63
1,19,5,1000,0.2763,-6182.61
1,19,6,1000,0.2695,-6525.79
1,19,7,1000,0.3033,-4837.4
1,19,8,1000,0.3602,-1991.15
1,19,9,1000,0.3801,-994.79
1,19,10,1000,0.3677,-1615.91
1,19,11,1000,0.3636,-1818.18
1,19,12,1000,0.4096,481.57
1,19,13,1000,0.4462,2307.76
1,19,14,1000,0.4277,1385.87
1,19,15,1000,0.3542,-2288.26
1,19,16,1000,0.3187,-4062.88
1,19,17,1000,0.3062,-4690.47
1,19,18,1000,0.3151,-4244.08
1,19,19,1000,0.3069,-4655.92
1,19,20,1000,0.2854,-5730.18
1,19,21,1000,0.2578,-7110.1
1,19,22,1000,0.2367,-8163.4
1,19,23,1000,0.2102,-9492.12
1,19,24,1000,0.1914,-10430.29
1,20,0,1000,0.179,-11049.97
1,20,1,1000,0.1985,-10076.29
1,20,2,1000,0.1983,-10083.72
1,20,3,1000,0.2159,-9205.58
1,20,4,1000,0.2447,-7763.32
1,20,5,1000,0.2437,-7815.98
1,20,6,1000,0.2387,-8064.33
1,20,7,1000,0.2617,-6917.25
1,20,8,1000,0.322,-3900.68
1,20,9,1000,0.3605,-1976.12
1,20,10,1000,0.361,-1949.19
1,20,11,1000,0.3712,-1440.39
1,20,12,1000,0.4016,78.13
1,20,13,1000,0.4153,765.31
1,20,14,1000,0.3828,-858.35
1,20,15,1000,0.3263,-3684.71
1,20,16,1000,0.3056,-4719.3
1,20,17,1000,0.2954,-5231.31
1,20,18,1000,0.2877,-5616.85
1,20,19,1000,0.271,-6447.65
1,20,20,1000,0.2474,-7632.1
1,20,21,1000,0.2295,-8523.42
1,20,22,1000,0.2188,-9059.47
1,20,23,1000,0.1979,-10106.35
1,20,24,1000,0.1745,-11275.87
1,21,0,1000,0.1736,-11317.52
1,21,1,1000,0.1948,-10260.08
1,21,2,1000,0.1955,-10227.24
1,21,3,1000,0.1968,-10160.17
1,21,4,1000,0.2113,-9434.97
1,21,5,1000,0.2277,-8616.59
1,21,6,1000,0.2337,-8313.33
1,21,7,1000,0.2379,-8106.83
1,21,8,1000,0.2713,-6435.61
1,21,9,1000,0.3114,-4430.53
1,21,10,1000,0.3292,-3540.18
1,21,11,1000,0.3615,-1922.75
1,21,12,1000,0.3714,-1430.65
1,21,13,1000,0.3533,-2337.39
1,21,14,1000,0.3098,-4508.14
1,21,15,1000,0.2878,-5610.64
1,21,16,1000,0.2899,-5504.66
1,21,17,1000,0.2936,-5318.78
1,21,18,1000,0.2748,-6260.07
1,21,19,1000,0.246,-7698.54
1,21,20,1000,0.2131,-9343.44
1,21,21,1000,0.2024,-9877.79
1,21,22,1000,0.2047,-9765.41
1,21,23,1000,0.1943,-10284.62
1,21,24,1000,0.1692,-11540.62
1,22,0,1000,0.155,-12249.36
1,22,1,1000,0.1769,-11154.71
1,22,2,1000,0.1856,-10718.24
1,22,3,1000,0.1876,-10618.72
1,22,4,1000,0.1999,-10007.18
1,22,5,1000,0.2254,-8728.81
1,22,6,1000,0.238,-8099.73
1,22,7,1000,0.2364,-8181.36
1,22,8,1000,0.2478,-7611.58
1,22,9,1000,0.2742,-6290.28
1,22,10,1000,0.2931,-5346.58
1,22,11,1000,0.324,-3800.14
1,22,12,1000,0.3256,-3720.38
1,22,13,1000,0.3028,-4860.82
1,22,14,1000,0.2718,-6410.52
1,22,15,1000,0.271,-6449.57
1,22,16,1000,0.2793,-6036.38
1,22,17,1000,0.2908,-5459.87
1,22,18,1000,0.2775,-6124.98
1,22,19,1000,0.2483,-7586.21
1,22,20,1000,0.2116,-9417.69
1,22,21,1000,0.1976,-10119.5
1,22,22,1000,0.2007,-9965.52
1,22,23,1000,0.1891,-10544.67
1,22,24,1000,0.1577,-12112.93
1,23,0,1000,0.1309,-13452.78
1,23,1,1000,0.1487,-12565.67
1,23,2,1000,0.1638,-11808.77
1,23,3,1000,0.1724,-11380.24
1,23,4,1000,0.1851,-10744.68
1,23,5,1000,0.2136,-9317.72
1,23,6,1000,0.2365,-8176.43
1,23,7,1000,0.2436,-7820.94
1,23,8,1000,0.2409,-7955.78
1,23,9,1000,0.2445,-7777.24
1,23,10,1000,0.2558,-7211.62
1,23,11,1000,0.2753,-6236.77
1,23,12,1000,0.282,-5902.04
1,23,13,1000,0.2741,-6294.54
1,23,14,1000,0.2682,-6588.66
1,23,15,1000,0.2768,-6161.3
1,23,16,1000,0.2801,-5993.11
1,23,17,1000,0.2755,-6225.97
1,23,18,1000,0.2549,-7256.01
1,23,19,1000,0.2341,-8295.01
1,23,20,1000,0.2069,-9656.16
1,23,21,1000,0.189,-10550.52
1,23,22,1000,0.1848,-10761.38
1,23,23,1000,0.1714,-11429.42
1,23,24,1000,0.1452,-12740.91
1,24,0,1000,0.1155,-14223.13
1,24,1,1000,0.1248,-13759.4
1,24,2,1000,0.1407,-12965.63
1,24,3,1000,0.156,-12201.45
1,24,4,1000,0.1658,-11707.7
1,24,5,1000,0.1807,-10966.7
1,24,6,1000,0.2096,-9520.77
1,24,7,1000,0.2357,-8216.52
1,24,8,1000,0.2332,-8340.67
1,24,9,1000,0.2163,-9186.37
1,24,10,1000,0.2168,-9160.68
1,24,11,1000,0.2222,-8890.59
1,24,12,1000,0.2428,-7858.29
1,24,13,1000,0.2596,-7018.04
1,24,14,1000,0.2739,-6302.93
1,24,15,1000,0.2737,-6313.85
1,24,16,1000,0.2663,-6684.32
1,24,17,1000,0.233,-8351.73
1,24,18,1000,0.1984,-10079.87
1,24,19,1000,0.1928,-10361.65
1,24,20,1000,0.1884,-10577.88
1,24,21,1000,0.1736,-11320.66
1,24,22,1000,0.1586,-12071.92
1,24,23,1000,0.1443,-12786.16
1,24,24,1000,0.132,-13400.35
2,0,0,1000,0.1174,-14131.24
2,0,1,1000,0.1234,-13831.85
2,0,2,1000,0.1501,-12496.42
2,0,3,1000,0.1691,-11543.36
2,0,4,1000,0.1763,-11187.08
2,0,5,1000,0.1936,-10319.85
2,0,6,1000,0.2127,-9366.49
2,0,7,1000,0.2192,-9040.25
2,0,8,1000,0.2085,-9573.06
2,0,9,1000,0.2107,-9463.46
2,0,10,1000,0.229,-8550.13
2,0,11,1000,0.2529,-7356.34
2,0,12,1000,0.2568,-7158.21
2,0,13,1000,0.2474,-7630.73
2,0,14,1000,0.2258,-8709.64
2,0,15,1000,0.2157,-9213.18
2,0,16,1000,0.2164,-9180.28
2,0,17,1000,0.2069,-9655.93
2,0,18,1000,0.1875,-10625.93
2,0,19,1000,0.176,-11198.39
2,0,20,1000,0.1726,-11370.52
2,0,21,1000,0.1647,-11763.79
2,0,22,1000,0.1466,-12667.74
2,0,23,1000,0.1374,-13131.11
2,0,24,1000,0.1342,-13289.58
2,1,0,1000,0.1361,-13195.67
2,1,1,1000,0.1453,-12733.98
2,1,2,1000,0.1676,-11620.58
2,1,3,1000,0.1842,-10788.24
2,1,4,1000,0.1932,-10341.0
2,1,5,1000,0.2099,-9504.15
2,1,6,1000,0.2277,-8616.54
2,1,7,1000,0.2343,-8284.87
2,1,8,1000,0.2237,-8813.09
2,1,9,1000,0.2247,-8762.96
2,1,10,1000,0.2424,-7878.92
2,1,11,1000,0.2738,-6309.21
2,1,12,1000,0.2823,-5884.58
2,1,13,1000,0.2689,-6553.72
2,1,14,1000,0.2476,-7617.58
2,1,15,1000,0.2427,-7867.29
2,1,16,1000,0.2438,-7811.43
2,1,17,1000,0.2399,-8003.87
2,1,18,1000,0.2283,-8586.04
2,1,19,1000,0.2165,-9175.19
2,1,20,1000,0.2099,-9506.37
2,1,21,1000,0.1978,-10112.41
2,1,22,1000,0.1766,-11171.04
2,1,23,1000,0.164,-11799.42
2,1,24,1000,0.156,-12197.67
2,2,0,1000,0.1516,-12419.5
2,2,1,1000,0.1734,-11330.22
2,2,2,1000,0.1915,-10425.8
2,2,3,1000,0.204,-9801.19
2,2,4,1000,0.2197,-9014.87
2,2,5,1000,0.2412,-7939.27
2,2,6,1000,0.2571,-7147.03
2,2,7,1000,0.2632,-6837.83
2,2,8,1000,0.2564,-7182.45
2,2,9,1000,0.253,-7347.78
2,2,10,1000,0.262,-6898.31
2,2,11,1000,0.2962,-5188.62
2,2,12,1000,0.3044,-4781.37
2,2,13,1000,0.28,-5999.82
2,2,14,1000,0.2757,-6215.3
2,2,15,1000,0.3012,-4937.7
2,2,16,1000,0.3037,-4815.88
2,2,17,1000,0.2966,-5169.45
2,2,18,1000,0.2847,-5764.24
2,2,19,1000,0.2719,-6406.24
2,2,20,1000,0.2552,-7239.9
2,2,21,1000,0.2289,-8552.99
2,2,22,1000,0.2046,-9771.17
2,2,23,1000,0.1896,-10519.14
2,2,24,1000,0.1751,-11245.18
2,3,0,1000,0.1616,-11921.09
2,3,1,1000,0.1895,-10526.34
2,3,2,1000,0.2015,-9923.47
2,3,3,1000,0.2095,-9524.46
2,3,4,1000,0.2334,-8329.63
2,3,5,1000,0.2781,-6095.75
2,3,6,1000,0.307,-4649.2
2,3,7,1000,0.3143,-4282.93
2,3,8,1000,0.3056,-4720.09
2,3,9,1000,0.297,-5151.18
2,3,10,1000,0.3022,-4887.73
2,3,11,1000,0.3411,-2946.98
2,3,12,1000,0.3503,-2482.75
2,3,13,1000,0.3178,-4109.83
2,3,14,1000,0.3131,-4344.86
2,3,15,1000,0.3466,-2670.85
2,3,16,1000,0.3484,-2582.33
2,3,17,1000,0.3355,-3226.05
2,3,18,1000,0.3183,-4086.27
2,3,19,1000,0.3037,-4817.25
2,3,20,1000,0.2795,-6022.89
2,3,21,1000,0.2425,-7874.93
2,3,22,1000,0.2155,-9224.61
2,3,23,1000,0.2038,-9810.57
2,3,24,1000,0.1944,-10280.43
2,4,0,1000,0.1742,-11291.12
2,4,1,1000,0.2,-9999.65
2,4,2,1000,0.2073,-9635.08
2,4,3,1000,0.2135,-9325.82
2,4,4,1000,0.2429,-7857.29
2,4,5,1000,0.3107,-4464.45
2,4,6,1000,0.3548,-2257.58
2,4,7,1000,0.3635,-1824.29
2,4,8,1000,0.3549,-2257.03
2,4,9,1000,0.3485,-2575.48
2,4,10,1000,0.356,-2198.59
2,4,11,1000,0.3957,-215.62
2,4,12,1000,0.4073,362.61
2,4,13,1000,0.3761,-1196.48
2,4,14,1000,0.357,-2150.45
2,4,15,1000,0.3731,-1344.35
2,4,16,1000,0.3727,-1364.58
2,4,17,1000,0.3608,-1961.27
2,4,18,1000,0.3447,-2766.53
2,4,19,1000,0.3291,-3544.59
2,4,20,1000,0.2993,-5035.58
2,4,21,1000,0.2549,-7256.77
2,4,22,1000,0.2264,-8681.98
2,4,23,1000,0.2176,-9121.26
2,4,24,1000,0.2146,-9270.83
2,5,0,1000,0.1919,-10403.8
2,5,1,1000,0.2117,-9415.61
2,5,2,1000,0.2325,-8376.0
2,5,3,1000,0.2509,-7457.44
2,5,4,1000,0.2795,-6026.62
2,5,5,1000,0.3396,-3019.01
2,5,6,1000,0.3755,-1222.81
2,5,7,1000,0.3819,-906.51
2,5,8,1000,0.3913,-433.8
2,5,9,1000,0.4096,478.18
2,5,10,1000,0.4203,1013.57
2,5,11,1000,0.4291,1455.78
2,5,12,1000,0.4298,1492.33
2,5,13,1000,0.4207,1036.26
2,5,14,1000,0.406,299.78
2,5,15,1000,0.4048,240.54
2,5,16,1000,0.4026,131.13
2,5,17,1000,0.395,-251.52
2,5,18,1000,0.3839,-803.44
2,5,19,1000,0.3689,-1554.15
2,5,20,1000,0.3264,-3678.78
2,5,21,1000,0.2677,-6615.64
2,5,22,1000,0.2416,-7917.95
2,5,23,1000,0.2289,-8552.97
2,5,24,1000,0.2186,-9071.51
2,6,0,1000,0.2056,-9722.0
2,6,1,1000,0.2235,-8824.66
2,6,2,1000,0.2597,-7016.29
2,6,3,1000,0.2903,-5483.96
2,6,4,1000,0.3168,-4158.68
2,6,5,1000,0.359,-2050.07
2,6,6,1000,0.3805,-974.05
2,6,7,1000,0.3838,-810.28
2,6,8,1000,0.402,100.09
2,6,9,1000,0.4345,1725.0
2,6,10,1000,0.4465,2323.09
2,6,11,1000,0.4304,1520.8
2,6,12,1000,0.4203,1015.32
2,6,13,1000,0.4272,1362.44
2,6,14,1000,0.4329,1643.72
2,6,15,1000,0.4389,1944.09
2,6,16,1000,0.4371,1855.02
